sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
EVBMPWFL100,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE PREMIUM JOINERS GRADE WOOD FILLER LIGHT STAINABLE 100ML,"Catalog, Search",1
PLCQDP1KG,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE QUICK DRYING POLYFILLA TUB 1KG,"Catalog, Search",1
RSLMPWFD310,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER CARTRIDGE DARK 310ML,"Catalog, Search",1
RSLMPWFD465,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER TUB DARK 465G,"Catalog, Search",1
RSLMPWFM465,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER TUB MEDIUM 465G,"Catalog, Search",1
RSLMPWFO250G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER TUB OAK 250G,"Catalog, Search",1
RSLMPWFM325G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER TUBE MEDIUM 325G,"Catalog, Search",1
RSLMPWFO325G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER TUBE OAK 325G,"Catalog, Search",1
FAIAOMULTIM,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SANDING SHEETS, BELTS & FLAP DISCS",base,MULTI-SANDER SHEETS HOOK & LOOP MEDIUM (PACK OF 5),"Catalog, Search",1
ZINPWIS25L,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,PERMA-WHITE INTERIOR PAINT SATIN 2.5 LITRE,"Catalog, Search",1
RKLFPW44,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,PEST CONTROL HAND & SURFACE WIPES,"Catalog, Search",1
GRGOKHF,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,O'KEEFFE'S HEALTHY FEET FOOT CREAM 91G JAR,"Catalog, Search",1
GRGOKSR190ML,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,O'KEEFFE'S SKIN REPAIR BODY LOTION 190ML TUBE,"Catalog, Search",1
EVBONE05,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,ONE STRIKE FILLER 450ML,"Catalog, Search",1
SWASOR450PP,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,ORANGE HAND CLEANER PUMP TOP BOTTLE 450ML,"Catalog, Search",1
SWAOC500,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,ORIGINAL CLASSIC HAND CLEANER 500ML,"Catalog, Search",1
FAIMSET19PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSS DRILL BIT SET OF 19 M2 1 - 10MM & CASE,"Catalog, Search",1
FAIMSET25PRO,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSS DRILL BIT SET OF 25 M2 1 - 13MM & CASE,"Catalog, Search",1
EVB225TR,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,INDUSTRIAL & GLAZING SILICONE TRANSLUCENT 295ML 225,"Catalog, Search",1
EVBINDPU40WH,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,INDUSTRIAL PURAFLEX 40 SEALANT WHITE 300ML,"Catalog, Search",1
FAIOCSUCK,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,OIL SUCTION GUN METAL 500ML (16 FL. OZ.),"Catalog, Search",1
TOUREB7101GB,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,INTERIOR FILLER LE REBOUCHEUR 10KG,"Catalog, Search",1
TOUFGBJ05GB,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,JOINT SKIM & FILL 5KG,"Catalog, Search",1
WER135927,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,KRAFTFORM KOMPAKT SH 1 PLUMBKIT SET, 19 PIECE,"Catalog, Search",1
YALP114WE,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/WINDOW SECURITY & FURNITURE",base,P114 PATIO DOOR LOCK WHITE FINISH VISI-PACK,"Catalog, Search",1
OAK30395,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,LIBERTY GREEN SANDING ROLL 115MM X 5M EXTRA COARSE 40G,"Catalog, Search",1
STASTPPLF10,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,LOSS FREE SYNTHETIC BRUSH SET, 10 PIECE,"Catalog, Search",1
YALP2002,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P2002 STANDARD DOOR CLOSER SILVER,"Catalog, Search",1
YALP401BK,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P401 RIM LOCK BLACK FINISH 138 X 76MM VISI,"Catalog, Search",1
SOLMF1401,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,MIDIFLOW CARTRIDGE GUN 400ML,"Catalog, Search",1
LUMMPO,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,MPO TELESCOPIC HAND GREASE GUN 60CC,"Catalog, Search",1
YALP77ENBPB,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P77 TRADITIONAL NIGHTLATCH 60MM BACKSET NICKEL BRASS FINISH VISI,"Catalog, Search",1
YALP89CH,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P89 DEADLOCK NIGHTLATCH 60MM BACKSET CHROME FINISH VISI,"Catalog, Search",1
RUSGFN230G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,GRAIN FILLER NATURAL 230G,"Catalog, Search",1
FAIGGN10150M,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,GREASE NIPPLE STRAIGHT M10 X 1.5 (PACK 5),"Catalog, Search",1
VIT102280,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,GROUT FINISHER,"Catalog, Search",1
VITGO200VT,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,GROUT OUT GROUT REMOVAL TOOL 13 WATT 240 VOLT,"Catalog, Search",1
RUSPWTUBEO,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,PLASTIC WOOD TUBE OAK 20G,"Catalog, Search",1
SWACRA36O,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,SKIN SAFETY CRADLE HAND SANITISER 750ML,"Catalog, Search",1
EVBEVGF7,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,GUN GRADE EXPANDING FOAM 750ML,"Catalog, Search",1
FLE12910,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,HAND SANDING BLOCK FOR 150MM GRIP DISC,"Catalog, Search",1
FLE56312,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,HAND SANDING HOLDER 80MM DISC,"Catalog, Search",1
EVBHEAT,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,HEAT MATE SEALANT RED 295ML,"Catalog, Search",1
FAIGGHD,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,HEAVY-DUTY SIDE LEVER GREASE GUN,"Catalog, Search",1
TAC1187,FRANCISKIRK,simple,"TOOLS/POWER TOOLS/NAILERS & STAPLE GUNS (GAS & PNEUMATIC)",base,FINISH NAILER 16G/45 230V,"Catalog, Search",1
TRESP4602D,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,SP-46/02D REPLACEMENT TORX SCREW,"Catalog, Search",1
LUMHF6,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,HF6 HYDRAULIC NIPPLE STRAIGHT 3/8 BSF,"Catalog, Search",1
FLV26415,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,HIGH PERFORMANCE FINISHING SANDING ROLL 115MM X 5M 120G,"Catalog, Search",1
VICHIKER,FRANCISKIRK,simple,"TOOLS/PENKNIVES & LEISURE TOOLS/SWISS ARMY KNIVES",base,HIKER SWISS ARMY KNIFE RED 1461300,"Catalog, Search",1
LUMHMM8100,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,HMM8/100 HYDRAULIC NIPPLE STRAIGHT 8MM,"Catalog, Search",1
LUMHOP4,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,HOP4 HOOK ON NIPPLE 1/4 BSP,"Catalog, Search",1
IRWIW3036501,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,HSS COBALT DRILL BIT SET, 15 PIECE,"Catalog, Search",1
RSLBHF12L,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,SMOOTH FINISH BIG HOLE FILLER 1.2 LITRE,"Catalog, Search",1
FLE12911,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,HAND SANDING BLOCK FOR 125MM GRIP DISC,"Catalog, Search",1
UNI1381190,FRANCISKIRK,simple,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",base,REPAIR POWER 5 MIN EPOXY PLASTIC 25ML,"Catalog, Search",1
VITHDGRB100,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,REPLACEMENT BLADES FOR HEAVY-DUTY GROUT RAKE,"Catalog, Search",1
RUSPWTUBET,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,PLASTIC WOOD TUBE TEAK 20G,"Catalog, Search",1
FAIPLUGS4,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PLUG CUTTER SET OF 4 NO.6-12,"Catalog, Search",1
YALPM236CH25,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,PM236 BATHROOM 2 LEVER SASHLOCK POLISHED CHROME 67MM 2.5IN,"Catalog, Search",1
FLV26413,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,GENERAL PURPOSE SANDING ROLL 115MM X 5M FINE 180G,"Catalog, Search",1
PLCAPF200,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,POLYFILLA ADVANCE ALL IN ONE TUBE 200ML,"Catalog, Search",1
RSLMPWFW310,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,MULTIPURPOSE WOOD FILLER CARTRIDGE WHITE 310ML,"Catalog, Search",1
VIT102335,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,REPLACEMENT WHEEL KIT,"Catalog, Search",1
LIBRCKTIN,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,RETOUCH CRAYON KITCHEN TIN X 10,"Catalog, Search",1
LIBRCP,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,RETOUCH CRAYON PINE X 3,"Catalog, Search",1
LUMRF9NS,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,RF9NS NYLON FLEXIBLE TUBE - 9IN,"Catalog, Search",1
ROC53026,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,RTD COMPOUND TUB 5KG,"Catalog, Search",1
ROC53072,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,RTD LIQUID BOTTLE 400G,"Catalog, Search",1
TRES32214TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,S3/22 X 1/4 SOLID TWO FLUTE CUTTER 6.3 X 25MM,"Catalog, Search",1
VITCTC004,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,CTC004 CIRCLE TILE CUTTER,"Catalog, Search",1
PLCSF300,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,POLYFILLA SPRAY 300ML,"Catalog, Search",1
LUMFS6SA,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,POLYTHENE ANTI SPLASH FUNNEL 150MM (6IN) DIAMETER,"Catalog, Search",1
FAIDB300CRP,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DISCS - DIAMOND",base,PORCELAIN DIAMOND BLADE 300 X 20MM,"Catalog, Search",1
WELS8,FRANCISKIRK,simple,"TOOLS/RIVETING & SOLDERING/SOLDERING TIPS",base,S8 BENT TIPS (2) FOR SI75,"Catalog, Search",1
DEWDE7330,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/MULTI-TOOL, BISCUIT JOINTER & PLANER ACCESSORIES",base,DE7330 PORTABLE THICKNESSER BLADES FOR DW733,"Catalog, Search",1
SWANP450PP,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/HAND, WORKSHOP CLEANERS & WIPES",base,POWER HAND CLEANER PUMP TOP BOTTLE 450ML,"Catalog, Search",1
EVBSGNPOWER,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,POWER PRO SEALANT GUN 400ML,"Catalog, Search",1
TETTKK001,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,POWERFIL 2-PART FILLER 1 LITRE,"Catalog, Search",1
UNI1668019,FRANCISKIRK,simple,"TOOLS/ADHESIVES & TAPES/GAFFER & BUILDERS TAPES",base,POWERTAPE 50MM X 25M BLACK,"Catalog, Search",1
FAISBPZ275IM,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/SCREWDRIVER INSERT BITS & ADAPTORS",base,POZIDRIV IMPACT SCREWDRIVER BITS PZ2 X 75MM (PACK 3),"Catalog, Search",1
ROC12441,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,SAPPHIRE ADVANCE 2 MULTIPURPOSE GREASE 380G,"Catalog, Search",1
FAISSINK12,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREWSINK NO.12,"Catalog, Search",1
FAISSINKS4,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,SCREWSINK SET, 4 PIECE,"Catalog, Search",1
ROU32250,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,SEMI BARREL PROFESSIONAL HEAVY DUTY SEALANT GUN 265MM (10.1/2IN),"Catalog, Search",1
PKT01640,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,DECO SPRAY PAINT HIGH GLOSS RAL 3002 CARMINE RED 400ML,"Catalog, Search",1
PKT01600,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/PAINTS & SPRAY PAINTS",base,DECO SPRAY PAINT HIGH GLOSS RAL 9010 WHITE 400ML,"Catalog, Search",1
EVOIPDC,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,DECORATOR'S CAULK INSTANTLY PAINTABLE C20,"Catalog, Search",1
EVBPROFILL5,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,PRO FILL 500G,"Catalog, Search",1
VIT102380,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,PRO FLAT BED MANUAL TILE CUTTER 630MM,"Catalog, Search",1
PKT090409,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,PRO FREEZER ELECTRONIC SPRAY 500ML,"Catalog, Search",1
EVODFFW,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,DECORATORS FLEXIBLE ACRYLIC FILLER WHITE C20,"Catalog, Search",1
OAK58595,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,DUAL-GRIT FLEXIBLE SANDING SPONGE COARSE/EXTRA COARSE,"Catalog, Search",1
TREDWSLF100,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/ROUTER BITS & ACCESSORIES",base,DWS/LF/100 LAPPING FLUID 100ML,"Catalog, Search",1
YALPM320CH25,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,PM320 3 LEVER MORTICE SASHLOCK POLISHED CHROME 65MM 2.5IN,"Catalog, Search",1
LUMMF50SA,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,POLYETHYLENE OIL MEASURE JUG WITH SPOUT 5 LITRE,"Catalog, Search",1
PLC2PWFW500,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,POLYFILLA 2 PART WOOD FILLER WHITE 500G,"Catalog, Search",1
PKT090201,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,PRO PTFE DRY SPRAY 500ML,"Catalog, Search",1
FAIPP650COB,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS",base,PROFESSIONAL COBALT JOBBER DRILL BIT PRE PACKED 6.5MM,"Catalog, Search",1
FAITAPEPVCBK,FRANCISKIRK,simple,"TOOLS/BULBS & ELECTRICAL FITTINGS/ELECTRICIAN'S INSULATION TAPE",base,PVC ELECTRICAL TAPE BLACK 19MM X 20M,"Catalog, Search",1
FAITAPEPVCY,FRANCISKIRK,simple,"TOOLS/BULBS & ELECTRICAL FITTINGS/ELECTRICIAN'S INSULATION TAPE",base,PVC ELECTRICAL TAPE YELLOW 19MM X 20M,"Catalog, Search",1
EVBSHOWTR,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,SHOWERPROOF BATHROOM SILICONE TRANSLUCENT 280ML,"Catalog, Search",1
FAIGGECO,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,SIDE LEVER GREASE GUN,"Catalog, Search",1
YALPYCJDCEB,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,P-YCJDC CONCEALED DOOR CLOSER ELECTRO BRASS FINISH,"Catalog, Search",1
TOUFGBJSR10G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,QUICK DRY JOINT SKIM & FILL 10KG,"Catalog, Search",1
FLV26306,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,EMERY CLOTH SANDING SHEETS 230 X 280MM FINE 120G (3),"Catalog, Search",1
LES458161,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/WIRE & NYLON BRUSHES & WHEELS",base,END BRUSH WITH SHANK 12 X 120MM, 0.30 STEEL WIRE,"Catalog, Search",1
RSLMPRMF12VP,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,SMOOTH FINISH MULTIPURPOSE WALL FILLER READY MIXED 1.2KG +50%,"Catalog, Search",1
UNNYESDLPB30,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,ES-DL ESSENTIALS 3 LEVER MORTICE DEADLOCK POLISHED BRASS 79MM 3IN VISI,"Catalog, Search",1
VIT102014,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,ESSENTIAL TILE SPACERS 5MM (PACK 250),"Catalog, Search",1
YALPKM3550PB,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,EURO DOUBLE CYLINDER KITEMARK 35 X 50 (95MM) POLISHED BRASS VISI,"Catalog, Search",1
PLCEFF300,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,EXPANDING FOAM FILLER 300ML,"Catalog, Search",1
UNNJFL27SN30,FRANCISKIRK,simple,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",base,FASTLATCH EASY FIT BOLT SATIN NICKEL 73MM (3IN),"Catalog, Search",1
RSLMPLF500VP,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,SMOOTH FINISH MULTIPURPOSE WALL POWDER FILLER 500G + 50%,"Catalog, Search",1
EVBFIRE,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,FIRE MATE INTUMESCENT SEALANT WHITE C3,"Catalog, Search",1
VIT102041,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,FLOOR TILE SPACERS 4MM (PACK 250),"Catalog, Search",1
VIT102056,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/TILING TOOLS & TILE ADHESIVES",base,FLOOR TILE SPACERS 5MM (PACK 1500),"Catalog, Search",1
ROC15231,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/LUBRICANTS",base,FOODLUBE UNIVERSAL BEARING GREASE NLGI 2 380G,"Catalog, Search",1
EVBFOREVERWH,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,FOREVER WHITE SEALANT 295ML,"Catalog, Search",1
TOUFGREB05GB,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,QUICK DRY PATCH & REPAIR 5KG,"Catalog, Search",1
FAIRRADKIT,FRANCISKIRK,simple,"TOOLS/DECORATING & WOOD CARE/DECORATING - PAINTING TOOLS",base,RADIATOR ROLLER KIT FRAME & 2 REFILLS 100MM (4IN),"Catalog, Search",1
VICRANGB,FRANCISKIRK,simple,"TOOLS/PENKNIVES & LEISURE TOOLS/SWISS ARMY KNIVES",base,RANGER SWISS ARMY KNIFE RED BLISTER PACK,"Catalog, Search",1
RSLSFF330G,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/FILLERS",base,SMOOTH FINISH SUPER FLEXIBLE FILLER TUBE 330G,"Catalog, Search",1
TRESNAPCB3TC,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/OTHER POWER TOOL ACCESSORIES",base,SNAP/CB/3TC TCT TIPPED COUNTERBORE 4.75 X 12.7MM,"Catalog, Search",1
EVBGPSESQWH,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/SEALANTS",base,GENERAL PURPOSE EASI SQUEEZE SILICONE SEALANT WHITE 80ML,"Catalog, Search",1
FAIGW15016GG,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/OTHER POWER TOOL ACCESSORIES",base,GENERAL PURPOSE GRINDING WHEEL 150 X 16MM GREEN GRIT,"Catalog, Search",1
FAIGW15020C,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/OTHER POWER TOOL ACCESSORIES",base,GENERAL PURPOSE GRINDING WHEEL 150 X 20MM COARSE ALOX,"Catalog, Search",1
FAIGW20025WG,FRANCISKIRK,simple,"TOOLS/POWER TOOL ACCESSORIES/OTHER POWER TOOL ACCESSORIES",base,GENERAL PURPOSE GRINDING WHEEL 200 X 25MM WHITE MEDIUM,"Catalog, Search",1
FLV26563,FRANCISKIRK,simple,"TOOLS/ABRASIVES, FILLERS, SEALANTS & LUBRICANTS/ABRASIVES",base,GLASSPAPER SANDING SHEETS 230 X 280MM ASSORTED (25),"Catalog, Search",1
